Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Location
663 BISTRO,663 BISTRO,04/26/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,117,Unsatisfactory,true,red,1600 - Proper cooling procedure,25,PR0048541,DAUDEWJOH,IV9WFQ0O8,
663 BISTRO,663 BISTRO,04/26/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,117,Unsatisfactory,true,red,"2600 - Compliance with risk control plans, variances, plan of operation; valid permit; appr procedur",10,PR0048541,DAUDEWJOH,IVK02JH04,
663 BISTRO,663 BISTRO,04/26/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,117,Unsatisfactory,true,red,1710 - Proper hot holding temperatures (less than130 degrees),25,PR0048541,DAUDEWJOH,IVQIB3V6D,
663 BISTRO,663 BISTRO,04/26/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,117,Unsatisfactory,true,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0048541,DAUDEWJOH,IVSZJ0PCG,
663 BISTRO,663 BISTRO,04/12/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,105,Unsatisfactory,true,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0048541,DAMGG2AI9,IVI8UUEBU,
663 BISTRO,663 BISTRO,04/12/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,105,Unsatisfactory,true,red,1600 - Proper cooling procedure,25,PR0048541,DAMGG2AI9,IVPIMWPBS,
663 BISTRO,663 BISTRO,04/12/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,105,Unsatisfactory,true,red,0600 - Adequate handwashing facilities,10,PR0048541,DAMGG2AI9,IV4GGCVSE,
663 BISTRO,663 BISTRO,04/12/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,105,Unsatisfactory,true,red,2200 - Accurate thermometer provided and used ...,5,PR0048541,DAMGG2AI9,IVFI40RKG,
663 BISTRO,663 BISTRO,04/12/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,105,Unsatisfactory,true,red,1710 - Proper hot holding temperatures (less than130 degrees),25,PR0048541,DAMGG2AI9,IVRRBHNPB,
663 BISTRO,663 BISTRO,04/12/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,105,Unsatisfactory,true,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0048541,DAMGG2AI9,IVVA4GHI5,
663 BISTRO,663 BISTRO,04/12/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,105,Unsatisfactory,true,red,1900 - No room temperature storage; proper use of time...,25,PR0048541,DAMGG2AI9,IVLPTCWEW,
663 BISTRO,663 BISTRO,02/26/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Consultation/Education - Field,0,Complete,false,,,0,PR0048541,DAWVPIHZV,,
663 BISTRO,663 BISTRO,05/13/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,12,Satisfactory,false,blue,"3200 - Insects, rodents, animals not present; entrance controlled.",5,PR0048541,DAIWMWOVY,IVPY0JVZG,
663 BISTRO,663 BISTRO,05/13/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,12,Satisfactory,false,blue,"4800 - Physical facilities properly installed,...",2,PR0048541,DAIWMWOVY,IV00YTZRR,
663 BISTRO,663 BISTRO,05/13/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,12,Satisfactory,false,blue,"3300 - Potential food contamination prevented during delivery,  preparation, storage, display",5,PR0048541,DAIWMWOVY,IV6CNHRZE,
663 BISTRO,663 BISTRO,04/28/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,100,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0048541,DAWYW4I8O,IVMNF2Y6P,
663 BISTRO,663 BISTRO,04/28/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,100,Unsatisfactory,false,blue,"3200 - Insects, rodents, animals not present; entrance controlled.",5,PR0048541,DAWYW4I8O,IVTTCU1EJ,
663 BISTRO,663 BISTRO,04/28/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,100,Unsatisfactory,false,red,1600 - Proper cooling procedure,25,PR0048541,DAWYW4I8O,IVAXJE0PE,
663 BISTRO,663 BISTRO,04/28/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,100,Unsatisfactory,false,red,1900 - No room temperature storage; proper use of time...,25,PR0048541,DAWYW4I8O,IVSCLDBAC,
663 BISTRO,663 BISTRO,04/28/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,100,Unsatisfactory,false,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0048541,DAWYW4I8O,IVTF4FHYL,
663 BISTRO,663 BISTRO,04/28/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,100,Unsatisfactory,false,red,0500 - Proper barriers used to prevent bare hand contact with ready to eat foods.,25,PR0048541,DAWYW4I8O,IVVVHCX0U,
663 BISTRO,663 BISTRO,04/28/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,100,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0048541,DAWYW4I8O,IVUD553EA,
663 BISTRO,663 BISTRO,04/13/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,83,Unsatisfactory,false,blue,"3300 - Potential food contamination prevented during delivery,  preparation, storage, display",5,PR0048541,DA3NTVDLP,IVW1M5KMV,
663 BISTRO,663 BISTRO,04/13/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,83,Unsatisfactory,false,blue,"3200 - Insects, rodents, animals not present; entrance controlled.",5,PR0048541,DA3NTVDLP,IVLZ2I5FE,
663 BISTRO,663 BISTRO,04/13/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,83,Unsatisfactory,false,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0048541,DA3NTVDLP,IV09WWEMH,
663 BISTRO,663 BISTRO,04/13/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,83,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0048541,DA3NTVDLP,IVVMAUHP9,
663 BISTRO,663 BISTRO,04/13/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,83,Unsatisfactory,false,red,1900 - No room temperature storage; proper use of time...,25,PR0048541,DA3NTVDLP,IVUGVWO6O,
663 BISTRO,663 BISTRO,04/13/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,83,Unsatisfactory,false,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0048541,DA3NTVDLP,IVE91ACZH,
663 BISTRO,663 BISTRO,04/13/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,83,Unsatisfactory,false,red,1600 - Proper cooling procedure,25,PR0048541,DA3NTVDLP,IVTU5ETB0,
663 BISTRO,663 BISTRO,04/13/2015,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,83,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0048541,DA3NTVDLP,IVDDJ5DC0,
663 BISTRO,663 BISTRO,08/27/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Consultation/Education - Field,0,Complete,false,,,0,PR0048541,DA2538864,,
663 BISTRO,663 BISTRO,08/27/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Consultation/Education - Field,0,Complete,false,,,0,PR0048541,DA90KV9GG,,
663 BISTRO,663 BISTRO,06/24/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,0,Satisfactory,false,,,0,PR0048541,DAKYCCDLD,,
663 BISTRO,663 BISTRO,05/30/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,10,Unsatisfactory,false,red,1400 - Raw meats below and away from ready to eat food; species separated,5,PR0048541,DAJVDV43J,IVBM97NK0,
663 BISTRO,663 BISTRO,05/30/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,10,Unsatisfactory,false,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0048541,DAJVDV43J,IVUFBAKBS,
663 BISTRO,663 BISTRO,05/07/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,48,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0048541,DA07TK0SP,IVGJB4F4J,
663 BISTRO,663 BISTRO,05/07/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,48,Unsatisfactory,false,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0048541,DA07TK0SP,IV9AUEVTN,
AMBER,AMBER,03/28/2007,Seating 151-250 - Risk Category III,2214 1ST AVE ,Seattle,98121,,-122.3455425161,47.6131600652,AMBER,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0020891,DA1668179,,
663 BISTRO,663 BISTRO,05/07/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,48,Unsatisfactory,false,red,0400 - Hands washed as required,25,PR0048541,DA07TK0SP,IV7JE2ONG,
663 BISTRO,663 BISTRO,05/07/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,48,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0048541,DA07TK0SP,IV64M3TXO,
663 BISTRO,663 BISTRO,05/07/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,48,Unsatisfactory,false,red,1500 - Proper handling of pooled eggs,5,PR0048541,DA07TK0SP,IVH2O8IZD,
663 BISTRO,663 BISTRO,04/18/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,83,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0048541,DAANMO0DE,IVL42AM50,
663 BISTRO,663 BISTRO,04/18/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,83,Unsatisfactory,false,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0048541,DAANMO0DE,IVTGT1GNG,
663 BISTRO,663 BISTRO,04/18/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,83,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0048541,DAANMO0DE,IVBYE5ZL6,
663 BISTRO,663 BISTRO,04/18/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,83,Unsatisfactory,false,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0048541,DAANMO0DE,IVNKYQUFT,
663 BISTRO,663 BISTRO,04/18/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,83,Unsatisfactory,false,red,1500 - Proper handling of pooled eggs,5,PR0048541,DAANMO0DE,IVDAPCDY5,
663 BISTRO,663 BISTRO,04/18/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,83,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0048541,DAANMO0DE,IVT5FJMS0,
663 BISTRO,663 BISTRO,04/18/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,83,Unsatisfactory,false,red,1600 - Proper cooling procedure,25,PR0048541,DAANMO0DE,IV9LYYGRN,
663 BISTRO,663 BISTRO,04/18/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,83,Unsatisfactory,false,red,0400 - Hands washed as required,25,PR0048541,DAANMO0DE,IVUCKFZFJ,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0048541,DA0BXQFWI,IVSWHTWBP,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0048541,DA0BXQFWI,IV2KNUWH4,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0048541,DA0BXQFWI,IVX9NU1TA,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,blue,3700 - In-use utensils properly stored,3,PR0048541,DA0BXQFWI,IV96YDYQG,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,blue,"4800 - Physical facilities properly installed,...",2,PR0048541,DA0BXQFWI,IVISPUYG4,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0048541,DA0BXQFWI,IVM4OFEG0,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,red,1600 - Proper cooling procedure,25,PR0048541,DA0BXQFWI,IVXV63YAH,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,red,1500 - Proper handling of pooled eggs,5,PR0048541,DA0BXQFWI,IV6MA3VEC,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0048541,DA0BXQFWI,IV7QS0R9R,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,red,1900 - No room temperature storage; proper use of time...,25,PR0048541,DA0BXQFWI,IVK0FEO0Q,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0048541,DA0BXQFWI,IVJ3TGCUX,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0048541,DA0BXQFWI,IVQSSPQ9E,
663 BISTRO,663 BISTRO,03/25/2014,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Routine Inspection/Field Review,108,Unsatisfactory,false,red,1400 - Raw meats below and away from ready to eat food; species separated,5,PR0048541,DA0BXQFWI,IV5QGSSAI,
663 BISTRO,663 BISTRO,12/24/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,8,Satisfactory,false,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0048541,DA2485317,IV6825158,
663 BISTRO,663 BISTRO,12/24/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,8,Satisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0048541,DA2485317,IV6825164,
663 BISTRO,663 BISTRO,12/02/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,13,Satisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0048541,DA2480322,IV6820707,
663 BISTRO,663 BISTRO,12/02/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,13,Satisfactory,false,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0048541,DA2480322,IV6820713,
663 BISTRO,663 BISTRO,12/02/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,13,Satisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0048541,DA2480322,IV6820717,
663 BISTRO,663 BISTRO,11/25/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,5,Satisfactory,false,,,0,PR0048541,DA2479436,,
663 BISTRO,663 BISTRO,11/12/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,15,Satisfactory,false,blue,"4400 - Plumbing properly sized, installed,...",5,PR0048541,DA2476471,IV6815884,
663 BISTRO,663 BISTRO,11/12/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,15,Satisfactory,false,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0048541,DA2476471,IV6815922,
663 BISTRO,663 BISTRO,11/12/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,15,Satisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0048541,DA2476471,IV6815900,
663 BISTRO,663 BISTRO,09/26/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Consultation/Education - Field,0,Complete,false,,,0,PR0048541,DA2466075,,
663 BISTRO,663 BISTRO,08/16/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Consultation/Education - Field,0,Complete,false,,,0,PR0048541,DA2456397,,
663 BISTRO,663 BISTRO,04/11/2013,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Consultation/Education - Field,0,Complete,false,,,0,PR0048541,DA2427513,,
